"1981","Num studies:1","","1999","Num studies:2","","2001","Num studies:2","","2002","Num studies:1","","2003","Num studies:5","","2004","Num studies:3","","2005","Num studies:4","","2006","Num studies:6","","2007","Num studies:13","","2008","Num studies:16","","2009","Num studies:21","","2010","Num studies:12","","2011","Num studies:8","","2012","Num studies:21","","2013","Num studies:14","","2014","Num studies:16","","2015","Num studies:17","","2016","Num studies:20","","2017","Num studies:12","","2018","Num studies:11","","2019","Num studies:10","","2020","Num studies:1","","2021","Num studies:1","","No Start Date","Num studies:2",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","within",1,"0.0027233115468409583%","2050",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","glagovian",1,"0.0027233115468409583%","30",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","prognostic",1,"0.0027233115468409583%","greater",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","preventive",1,"0.0027233115468409583%","absolute",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","focusing",1,"0.0027233115468409583%","appear",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","place",1,"0.0027233115468409583%","cost",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","routine",1,"0.0027233115468409583%","dealing",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64-128-320-slice",1,"0.0027233115468409583%","chronic",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","processed",1,"0.0027233115468409583%","continue",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","high-accuracy",1,"0.0027233115468409583%","experience",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upgrade",1,"0.0027233115468409583%","continues",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","contrary",1,"0.0027233115468409583%","rise",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","evaluating",1,"0.0027233115468409583%","1991",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","predicting",1,"0.0027233115468409583%","certificates",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","avoiding",1,"0.0027233115468409583%","underlying",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","unnecessary",1,"0.0027233115468409583%","2006",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","optimization",1,"0.0027233115468409583%","noted",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","interventional",1,"0.0027233115468409583%","46",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pave",1,"0.0027233115468409583%","listed",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dramatic",1,"0.0027233115468409583%","decreased",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","improvement",1,"0.0027233115468409583%","neurophysiological",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","artery",1,"0.0027233115468409583%","standpoint",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cad",1,"0.0027233115468409583%","process",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","therefore",1,"0.0027233115468409583%","triggering",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","substantial",1,"0.0027233115468409583%","leads",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pursued",1,"0.0027233115468409583%","neurofibrillary",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","several",1,"0.0027233115468409583%","responsible",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","follows",1,"0.0027233115468409583%","loss",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","options",1,"0.0027233115468409583%","prefrontal",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","particular",1,"0.0027233115468409583%","extensive",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","thickness",1,"0.0027233115468409583%","ongoing",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","histological",1,"0.0027233115468409583%","try",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","condition",1,"0.0027233115468409583%","ways",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cap",1,"0.0027233115468409583%","initiation",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","signs",1,"0.0027233115468409583%","sequence",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","erosion",1,"0.0027233115468409583%","phosphorylated",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","thrombosis",1,"0.0027233115468409583%","effort",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","burden",1,"0.0027233115468409583%","mitigate",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","threshold",1,"0.0027233115468409583%","devastating",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","perivascular",1,"0.0027233115468409583%","term",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","physiological",1,"0.0027233115468409583%","date",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","patterns",1,"0.0027233115468409583%","several",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","invasively",1,"0.0027233115468409583%","vaccine",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","calculated",1,"0.0027233115468409583%","seem",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","wall",1,"0.0027233115468409583%","show",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","shear",1,"0.0027233115468409583%","discontinuation",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","derived",1,"0.0027233115468409583%","fact",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","match",1,"0.0027233115468409583%","resulted",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ischemia",1,"0.0027233115468409583%","initiator",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","strain",1,"0.0027233115468409583%","accomplished",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","regional",1,"0.0027233115468409583%","developed",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","global",1,"0.0027233115468409583%","why",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","hyperemia",1,"0.0027233115468409583%","consider",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ege",1,"0.0027233115468409583%","non-oncologic",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","t2",1,"0.0027233115468409583%","populations",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","weighted",1,"0.0027233115468409583%","enjoyed",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","scar",1,"0.0027233115468409583%","renaissance",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","necrosis",1,"0.0027233115468409583%","heterotopic",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lge",1,"0.0027233115468409583%","bone",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","late",1,"0.0027233115468409583%","formation",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","hemodynamics",1,"0.0027233115468409583%","re-development",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","calculate",1,"0.0027233115468409583%","keloids",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stratification",1,"0.0027233115468409583%","heterotrophic",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","models",1,"0.0027233115468409583%","scars",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","amid",1,"0.0027233115468409583%","post-operatively",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sensitivity",1,"0.0027233115468409583%","treat",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","specificity",1,"0.0027233115468409583%","planter",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","positive",1,"0.0027233115468409583%","fasciitis",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ppv",1,"0.0027233115468409583%","post-operative",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","negative",1,"0.0027233115468409583%","resected",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","npv",1,"0.0027233115468409583%","pterygium",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","receiver",1,"0.0027233115468409583%","hidradenitis",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","operator",1,"0.0027233115468409583%","suppurativa",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","characteristic",1,"0.0027233115468409583%","duputryen",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","roc",1,"0.0027233115468409583%","ledderhose",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","curve",1,"0.0027233115468409583%","ranging",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","epidemiological",1,"0.0027233115468409583%","symptomatic",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","involved",1,"0.0027233115468409583%","published",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","population",1,"0.0027233115468409583%","peer",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","contrast",1,"0.0027233115468409583%","reviewed",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","material",1,"0.0027233115468409583%","articles",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","indirect",1,"0.0027233115468409583%","trachea-pulmonary",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pathway",1,"0.0027233115468409583%","laryngeal",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","image",1,"0.0027233115468409583%","conditioning",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","progress",1,"0.019160758766047135%","agent",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lifestyles",1,"0.019160758766047135%","autologous",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","prolonged",1,"0.019160758766047135%","bmt",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","expectancy",1,"0.019160758766047135%","ranged",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","despite",1,"0.019160758766047135%","45",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","often",1,"0.019160758766047135%","detail",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","network",1,"0.019160758766047135%","local",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","composed",1,"0.019160758766047135%","series",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","friends",1,"0.019160758766047135%","basic",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","neighbors",1,"0.019160758766047135%","science",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","became",1,"0.019160758766047135%","experiments",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","essential",1,"0.019160758766047135%","initiated",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","maintening",1,"0.019160758766047135%","cg",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","persons",1,"0.019160758766047135%","tg",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","live",1,"0.019160758766047135%","dbo",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","home",1,"0.019160758766047135%","j",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","importance",1,"0.019160758766047135%","129-psen1tm1mpmtg",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","diversity",1,"0.019160758766047135%","making",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","jeopardize",1,"0.019160758766047135%","prone",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","own",1,"0.019160758766047135%","volume",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mental",1,"0.019160758766047135%","moreover",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","well-being",1,"0.019160758766047135%","statistically",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","carers",1,"0.019160758766047135%","morris",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","define",1,"0.019160758766047135%","water",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cancer",1,"0.019160758766047135%","maze",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","breast",1,"0.019160758766047135%","non-treated",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","prostate",1,"0.019160758766047135%","held",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","colon-rectum",1,"0.019160758766047135%","adolescent",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","neuro-degenerative",1,"0.019160758766047135%","mature",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","similar",1,"0.019160758766047135%","18",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","neuro-vascular",1,"0.019160758766047135%","old",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cerebrovascular",1,"0.019160758766047135%","confers",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","accident",1,"0.019160758766047135%","elucidate",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","cva",1,"0.019160758766047135%","pathobiology",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","age-related",1,"0.019160758766047135%","reducing",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","macular",1,"0.019160758766047135%","increasing",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","degeneration",1,"0.019160758766047135%","beneficial",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","amd",1,"0.019160758766047135%","inflammatory",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","failure",1,"0.019160758766047135%","inhibition",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","old",1,"0.019160758766047135%","heat",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","burgundy",1,"0.019160758766047135%","shock",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","franche-comte",1,"0.019160758766047135%","proteins",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","caregiving",1,"0.019160758766047135%","altering",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","relationship",1,"0.019160758766047135%","microvasculature",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","announcement",1,"0.019160758766047135%","maladaptive",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","possible",1,"0.019160758766047135%","neuroplasticity",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","implementation",1,"0.019160758766047135%","investigations",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","pragmatic",1,"0.019160758766047135%","underway",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","nested",1,"0.019160758766047135%","complications",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","thanks",1,"0.019160758766047135%","studying",1,"0.002008032128514056%","","","","","","","","","","","","","","","","","",""
